Atom_Index, Neighbour_Index, distance
15,98,6.41766
15,99,7.41048
15,100,9.80314
15,102,9.80314
15,103,9.07595
15,104,9.80314
15,105,9.80314
15,106,6.41766
15,107,9.07595
16,0,7.41048
16,1,3.70524
16,2,6.41766
16,3,6.41766
16,4,5.24
16,5,3.70524
16,6,6.41766
16,7,3.70524
16,8,7.41048
16,9,8.28517
16,10,9.80314
16,11,6.41766
16,12,5.24
16,13,3.70524
16,14,3.70524
16,15,6.41766
16,17,3.70524
16,18,3.70524
16,19,3.70524
16,20,5.24
16,21,8.28517
16,22,8.28517
16,23,6.41766
16,24,7.41048
16,25,8.28517
16,26,6.41766
16,27,9.80314
16,28,5.24
16,29,8.28517
16,30,6.41766
16,31,8.28517
16,32,7.41048
16,34,9.80314
16,35,9.80314
16,36,9.07595
16,37,6.41766
16,38,9.80314
16,39,9.80314
16,40,7.41048
16,41,6.41766
16,42,9.80314
16,43,8.28517
16,44,9.07595
16,45,9.80314
16,47,9.80314
16,48,7.41048
16,49,6.41766
16,50,8.28517
16,51,9.80314
16,52,5.24
16,53,6.41766
16,54,8.28517
16,55,8.28517
16,56,7.41048
16,57,9.80314
16,59,9.80314
16,60,9.07595
16,61,9.80314
16,62,9.80314
16,64,7.41048
16,65,9.80314
16,66,9.80314
16,68,9.07595
16,72,9.07595
16,73,6.41766
16,74,6.41766
16,75,6.41766
16,76,7.41048
16,77,6.41766
16,78,6.41766
16,79,3.70524
16,80,9.07595
16,81,9.80314
16,82,9.80314
16,83,6.41766
16,84,7.41048
16,85,6.41766
16,86,3.70524
16,87,6.41766
16,88,5.24
16,89,6.41766
16,90,3.70524
16,91,3.70524
16,92,7.41048
16,93,9.80314
16,94,8.28517
16,95,6.41766
16,96,9.07595
16,97,9.80314
16,98,6.41766
16,99,9.80314
16,100,7.41048
16,101,9.80314
16,102,6.41766
16,103,8.28517
16,104,9.07595
16,106,9.80314
16,107,9.80314
17,1,7.41048
17,2,9.80314
17,3,9.80314
17,4,8.28517
17,5,5.24
17,6,8.28517
17,7,6.41766
17,8,8.28517
17,9,7.41048
17,10,9.80314
17,11,6.41766
17,12,8.28517
17,13,5.24
17,14,6.41766
17,15,8.28517
17,16,3.70524
17,18,3.70524
17,19,3.70524
17,20,3.70524
17,21,5.24
17,22,6.41766
17,23,3.70524
17,24,8.28517
17,25,7.41048
17,26,6.41766
17,27,9.80314
17,28,3.70524
17,29,5.24
17,30,3.70524
17,31,6.41766
17,32,3.70524
17,33,7.41048
17,34,6.41766
17,35,6.41766
17,37,9.07595
17,40,9.80314
17,41,7.41048
17,43,9.80314
17,44,9.80314
17,45,9.07595
17,47,9.80314
17,48,9.80314
17,49,7.41048
17,50,9.80314
17,52,6.41766
17,53,5.24
17,54,8.28517
17,55,8.28517
17,56,6.41766
17,57,7.41048
17,58,9.80314
17,59,8.28517
17,60,9.80314
17,61,9.07595
17,62,9.80314
17,64,6.41766
17,65,7.41048
17,66,8.28517
17,67,9.80314
17,68,6.41766
17,69,9.07595
17,70,9.80314
17,71,9.80314
17,73,9.07595
17,74,9.80314
17,75,9.80314
17,76,9.80314
17,77,7.41048
17,78,8.28517
17,79,6.41766
17,80,9.80314
17,81,9.07595
17,82,9.80314
17,83,6.41766
17,84,9.80314
17,85,7.41048
17,86,6.41766
17,87,8.28517
17,88,6.41766
17,89,5.24
17,90,3.70524
17,91,3.70524
17,92,6.41766
17,93,7.41048
17,94,6.41766
17,95,3.70524
17,96,9.80314
17,97,9.07595
17,98,6.41766
17,99,9.80314
17,100,6.41766
17,101,7.41048
17,102,3.70524
17,103,6.41766
17,104,6.41766
17,105,9.07595
17,106,6.41766
17,107,6.41766
18,0,9.80314
18,1,6.41766
18,2,7.41048
18,3,8.28517
18,4,6.41766
18,5,3.70524
18,6,5.24
18,7,3.70524
18,8,6.41766
18,9,6.41766
18,10,7.41048
18,11,3.70524
18,12,8.28517
18,13,6.41766
18,14,5.24
18,15,8.28517
18,16,3.70524
18,17,3.70524
18,19,3.70524
18,20,3.70524
18,21,6.41766
18,22,5.24
18,23,3.70524
18,24,9.80314
18,25,9.80314
18,26,7.41048
18,28,6.41766
18,29,8.28517
18,30,5.24
18,31,8.28517
18,32,6.41766
18,33,9.80314
18,34,7.41048
18,35,8.28517
18,36,9.80314
18,37,6.41766
18,38,9.07595
18,39,9.80314
18,40,6.41766
18,41,3.70524
18,42,7.41048
18,43,6.41766
18,44,6.41766
18,45,6.41766
18,46,9.07595
18,47,6.41766
18,48,8.28517
18,49,6.41766
18,50,7.41048
18,51,9.80314
18,52,3.70524
18,53,3.70524
18,54,5.24
18,55,6.41766
18,56,3.70524
18,57,6.41766
18,58,7.41048
18,59,6.41766
18,60,9.80314
18,61,9.80314
18,62,9.07595
18,64,6.41766
18,65,8.28517
18,66,7.41048
18,67,9.80314
18,68,6.41766
18,69,9.80314
18,70,9.07595
18,71,9.80314
18,73,9.80314
18,74,9.07595
18,75,9.80314
18,76,9.80314
18,77,8.28517
18,78,7.41048
18,79,6.41766
18,80,9.80314
18,81,9.80314
18,82,9.07595
18,83,6.41766
18,85,9.80314
18,86,7.41048
18,87,9.80314
18,88,8.28517
18,89,8.28517
18,90,5.24
18,91,6.41766
18,92,8.28517
18,93,9.80314
18,94,7.41048
18,95,6.41766
18,98,9.07595
18,100,9.80314
18,102,7.41048
18,103,9.80314
18,104,9.80314
18,106,9.07595
18,107,9.80314
19,0,9.80314
19,1,6.41766
19,2,8.28517
19,3,7.41048
19,4,8.28517
19,5,6.41766
19,6,8.28517
19,7,5.24
19,8,9.80314
19,9,9.80314
19,11,7.41048
19,12,6.41766
19,13,3.70524
19,14,3.70524
19,15,5.24
19,16,3.70524
19,17,3.70524
19,18,3.70524
19,20,6.41766
19,21,8.28517
19,22,8.28517
19,23,5.24
19,24,6.41766
19,25,6.41766
19,26,3.70524
19,27,7.41048
19,28,3.70524
19,29,6.41766
19,30,3.70524
19,31,5.24
19,32,6.41766
19,33,9.80314
19,34,8.28517
19,35,7.41048
19,36,9.80314
19,37,6.41766
19,38,9.80314
19,39,9.07595
19,40,8.28517
19,41,6.41766
19,42,9.80314
19,43,7.41048
19,44,9.80314
19,45,9.80314
19,47,9.07595
19,48,6.41766
19,49,3.70524
19,50,6.41766
19,51,7.41048
19,52,3.70524
19,53,3.70524
19,54,6.41766
19,55,5.24
19,56,6.41766
19,57,8.28517
19,58,9.80314
19,59,7.41048
19,60,6.41766
19,61,6.41766
19,62,6.41766
19,63,9.07595
19,64,3.70524
19,65,6.41766
19,66,6.41766
19,67,7.41048
19,68,6.41766
19,69,9.80314
19,70,9.80314
19,71,9.07595
19,73,9.80314
19,74,9.80314
19,75,9.07595
19,77,9.80314
19,78,9.80314
19,79,7.41048
19,83,9.07595
19,84,9.80314
19,85,8.28517
19,86,6.41766
19,87,7.41048
19,88,8.28517
19,89,8.28517
19,90,6.41766
19,91,5.24
19,92,9.80314
19,94,9.80314
19,95,7.41048
19,96,9.80314
19,97,9.80314
19,98,6.41766
19,99,9.07595
19,100,8.28517
19,101,9.80314
19,102,6.41766
19,103,7.41048
19,104,9.80314
19,106,9.80314
19,107,9.07595
20,0,7.41048
20,1,8.28517
20,2,9.80314
20,3,6.41766
20,4,7.41048
20,5,3.70524
20,6,6.41766
20,7,6.41766
20,8,5.24
20,9,3.70524
20,10,6.41766
20,11,3.70524
20,12,5.24
20,13,8.28517
20,14,8.28517
20,15,6.41766
20,16,5.24
20,17,3.70524
20,18,3.70524
20,19,6.41766
20,21,3.70524
20,22,3.70524
20,23,3.70524
20,24,7.41048
20,26,9.80314
20,27,9.80314
20,28,7.41048
20,29,8.28517
20,30,6.41766
20,31,9.80314
20,32,5.24
20,33,8.28517
20,34,6.41766
20,35,8.28517
20,36,9.07595
20,37,9.80314
20,39,9.80314
20,40,9.07595
20,41,6.41766
20,42,9.80314
20,43,9.80314
20,44,7.41048
20,45,6.41766
20,46,9.80314
20,47,8.28517
20,48,7.41048
20,49,9.80314
20,51,9.80314
20,52,7.41048
20,53,6.41766
20,54,8.28517
20,55,9.80314
20,56,5.24
20,57,6.41766
20,58,8.28517
20,59,8.28517
20,60,9.07595
20,64,9.07595
20,65,9.80314
20,66,9.80314
20,68,7.41048
20,69,9.80314
20,70,9.80314
20,72,9.07595
20,73,9.80314
20,74,9.80314
20,75,6.41766
20,76,9.07595
20,77,6.41766
20,78,6.41766
20,79,6.41766
20,80,7.41048
20,81,6.41766
20,82,6.41766
20,83,3.70524
20,84,7.41048
20,85,9.80314
20,86,8.28517
20,87,6.41766
20,88,7.41048
20,89,6.41766
20,90,3.70524
20,91,6.41766
20,92,5.24
20,93,6.41766
20,94,3.70524
20,95,3.70524
20,96,9.07595
20,98,9.80314
20,99,9.80314
20,100,9.07595
20,101,9.80314
20,102,6.41766
20,103,9.80314
20,104,7.41048
20,105,9.80314
20,106,6.41766
20,107,8.28517
21,0,8.28517
21,1,7.41048
21,2,9.80314
21,3,6.41766
21,5,7.41048
21,6,9.80314
21,7,9.80314
21,8,8.28517
21,9,5.24
21,10,8.28517
21,11,6.41766
21,12,3.70524
21,13,5.24
21,14,6.41766
21,15,3.70524
21,16,8.28517
21,17,5.24
21,18,6.41766
21,19,8.28517
21,20,3.70524
21,22,3.70524
21,23,3.70524
21,24,3.70524
21,25,7.41048
21,26,6.41766
21,27,6.41766
21,28,8.28517
21,29,7.41048
21,30,6.41766
21,31,9.80314
21,32,3.70524
21,33,5.24
21,34,3.70524
21,35,6.41766
21,36,9.80314
21,37,9.07595
21,39,9.80314
21,41,9.07595
21,44,9.80314
21,45,7.41048
21,47,9.80314
21,48,6.41766
21,49,7.41048
21,50,9.80314
21,51,8.28517
21,52,9.80314
21,53,7.41048
21,54,9.80314
21,56,6.41766
21,57,5.24
21,58,8.28517
21,59,8.28517
21,60,6.41766
21,61,9.07595
21,62,9.80314
21,63,9.80314
21,64,9.80314
21,65,9.07595
21,66,9.80314
21,68,6.41766
21,69,7.41048
21,70,8.28517
21,71,9.80314
21,72,9.80314
21,73,9.07595
21,74,9.80314
21,75,6.41766
21,77,9.07595
21,78,9.80314
21,79,9.80314
21,80,9.80314
21,81,7.41048
21,82,8.28517
21,83,6.41766
21,84,6.41766
21,85,7.41048
21,86,6.41766
21,87,3.70524
21,88,9.80314
21,89,7.41048
21,90,6.41766
21,91,8.28517
21,92,6.41766
21,93,5.24
21,94,3.70524
21,95,3.70524
21,96,6.41766
21,97,9.07595
21,98,6.41766
21,99,6.41766
21,100,9.80314
21,101,9.07595
21,102,6.41766
21,103,9.80314
21,104,6.41766
21,105,7.41048
21,106,3.70524
21,107,6.41766
22,0,6.41766
22,1,6.41766
22,2,7.41048
22,3,3.70524
22,4,9.80314
22,5,6.41766
22,6,7.41048
22,7,8.28517
22,8,6.41766
22,9,3.70524
22,10,5.24
22,11,3.70524
22,12,3.70524
22,13,6.41766
22,14,5.24
22,15,3.70524
22,16,8.28517
22,17,6.41766
22,18,5.24
22,19,8.28517
22,20,3.70524
22,21,3.70524
22,23,3.70524
22,24,6.41766
22,25,9.80314
22,26,7.41048
22,27,8.28517
22,28,9.80314
22,29,9.80314
22,30,7.41048
22,32,6.41766
22,33,8.28517
22,34,5.24
22,35,8.28517
22,36,6.41766
22,37,6.41766
22,38,9.07595
22,39,6.41766
22,40,9.80314
22,41,6.41766
22,42,9.07595
22,43,9.80314
22,44,6.41766
22,45,3.70524
22,46,7.41048
22,47,6.41766
22,48,3.70524
22,49,6.41766
22,50,7.41048
22,51,6.41766
22,52,8.28517
22,53,6.41766
22,54,7.41048
22,55,9.80314
22,56,3.70524
22,57,3.70524
22,58,5.24
22,59,6.41766
22,60,6.41766
22,61,9.80314
22,62,9.07595
22,63,9.80314
22,64,9.80314
22,65,9.80314
22,66,9.07595
22,68,6.41766
22,69,8.28517
22,70,7.41048
22,71,9.80314
22,72,9.80314
22,73,9.80314
22,74,9.07595
22,75,6.41766
22,77,9.80314
22,78,9.07595
22,79,9.80314
22,80,9.80314
22,81,8.28517
22,82,7.41048
22,83,6.41766
22,84,8.28517
22,85,9.80314
22,86,7.41048
22,87,6.41766
22,89,9.80314
22,90,7.41048
22,91,9.80314
22,92,8.28517
22,93,8.28517
22,94,5.24
22,95,6.41766
22,96,9.80314
22,98,9.07595
22,99,9.80314
22,102,9.07595
22,104,9.80314
22,106,7.41048
22,107,9.80314
23,0,9.80314
23,1,9.80314
23,3,7.41048
23,4,9.80314
23,5,6.41766
23,6,8.28517
23,7,7.41048
23,8,8.28517
23,9,6.41766
23,10,8.28517
23,11,5.24
23,12,6.41766
23,13,8.28517
23,14,8.28517
23,15,5.24
23,16,6.41766
23,17,3.70524
23,18,3.70524
23,19,5.24
23,20,3.70524
23,21,3.70524
23,22,3.70524
23,24,6.41766
23,25,9.80314
23,26,8.28517
23,27,7.41048
23,28,6.41766
23,29,6.41766
23,30,3.70524
23,31,7.41048
23,32,3.70524
23,33,6.41766
23,34,3.70524
23,35,5.24
23,36,9.80314
23,37,9.80314
23,39,9.07595
23,40,9.80314
23,41,6.41766
23,42,9.80314
23,43,9.07595
23,44,8.28517
23,45,6.41766
23,46,9.80314
23,47,7.41048
23,48,6.41766
23,49,8.28517
23,50,9.80314
23,51,7.41048
23,52,6.41766
23,53,3.70524
23,54,6.41766
23,55,7.41048
23,56,3.70524
23,57,3.70524
23,58,6.41766
23,59,5.24
23,60,6.41766
23,61,9.80314
23,62,9.80314
23,63,9.07595
23,64,6.41766
23,65,6.41766
23,66,6.41766
23,67,9.07595
23,68,3.70524
23,69,6.41766
23,70,6.41766
23,71,7.41048
23,75,9.07595
23,77,9.80314
23,78,9.80314
23,79,9.07595
23,81,9.80314
23,82,9.80314
23,83,7.41048
23,84,9.80314
23,86,9.80314
23,87,7.41048
23,88,9.80314
23,89,8.28517
23,90,6.41766
23,91,7.41048
23,92,8.28517
23,93,8.28517
23,94,6.41766
23,95,5.24
23,96,9.80314
23,98,9.80314
23,99,9.07595
23,100,9.80314
23,101,9.80314
23,102,6.41766
23,103,9.07595
23,104,8.28517
23,105,9.80314
23,106,6.41766
23,107,7.41048
24,0,5.24
24,1,8.28517
24,2,6.41766
24,3,8.28517
24,4,7.41048
24,6,9.80314
24,7,9.80314
24,8,7.41048
24,9,8.28517
24,10,6.41766
24,11,9.80314
24,12,5.24
24,13,3.70524
24,14,6.41766
24,15,3.70524
24,16,7.41048
24,17,8.28517
24,18,9.80314
24,19,6.41766
24,20,7.41048
24,21,3.70524
24,22,6.41766
24,23,6.41766
24,25,3.70524
24,26,3.70524
24,27,3.70524
24,28,5.24
24,29,8.28517
24,30,8.28517
24,31,6.41766
24,32,5.24
24,33,3.70524
24,34,3.70524
24,35,6.41766
24,36,7.41048
24,37,9.80314
24,38,9.80314
24,40,9.07595
24,44,9.07595
24,45,9.80314
24,46,9.80314
24,48,7.41048
24,49,6.41766
24,50,9.80314
24,51,8.28517
24,52,9.07595
24,53,9.80314
24,55,9.80314
24,56,9.07595
24,57,6.41766
24,58,9.80314
24,59,9.80314
24,60,5.24
24,61,6.41766
24,62,8.28517
24,63,8.28517
24,64,7.41048
24,65,9.80314
24,67,9.80314
24,68,7.41048
24,69,6.41766
24,70,8.28517
24,71,9.80314
24,72,7.41048
24,73,9.80314
24,74,6.41766
24,75,8.28517
24,76,9.07595
24,78,9.80314
24,79,9.80314
24,80,9.07595
24,81,9.80314
24,82,6.41766
24,83,9.80314
24,84,7.41048
24,85,6.41766
24,86,6.41766
24,87,3.70524
24,88,9.07595
24,89,9.80314
24,90,9.80314
24,91,6.41766
24,92,9.07595
24,93,6.41766
24,94,6.41766
24,95,6.41766
24,96,5.24
24,97,6.41766
24,98,3.70524
24,99,3.70524
24,100,7.41048
24,101,9.80314
24,102,8.28517
24,103,6.41766
24,104,7.41048
24,105,6.41766
24,106,3.70524
24,107,6.41766
25,0,3.70524
25,1,5.24
25,2,3.70524
25,3,6.41766
25,4,3.70524
25,5,7.41048
25,6,6.41766
25,7,6.41766
25,8,8.28517
25,9,7.41048
25,10,6.41766
25,11,9.80314
25,12,8.28517
25,13,5.24
25,14,8.28517
25,15,6.41766
25,16,8.28517
25,17,7.41048
25,18,9.80314
25,19,6.41766
25,21,7.41048
25,22,9.80314
25,23,9.80314
25,24,3.70524
25,26,3.70524
25,27,3.70524
25,28,3.70524
25,29,5.24
25,30,6.41766
25,31,3.70524
25,32,8.28517
25,33,5.24
25,34,6.41766
25,35,8.28517
25,36,6.41766
25,37,7.41048
25,38,8.28517
25,39,9.80314
25,40,6.41766
25,41,9.07595
25,42,9.80314
25,43,9.80314
25,44,9.80314
25,45,9.07595
25,46,9.80314
25,48,9.80314
25,49,7.41048
25,51,9.80314
25,52,9.80314
25,53,9.07595
25,55,9.80314
25,57,9.07595
25,60,6.41766
25,61,5.24
25,62,8.28517
25,63,8.28517
25,64,6.41766
25,65,7.41048
25,66,9.80314
25,67,8.28517
25,68,9.80314
25,69,7.41048
25,70,9.80314
25,72,6.41766
25,73,7.41048
25,74,3.70524
25,75,6.41766
25,76,6.41766
25,77,9.07595
25,78,6.41766
25,79,6.41766
25,80,9.80314
25,81,9.07595
25,82,6.41766
25,83,9.80314
25,84,9.80314
25,85,7.41048
25,86,8.28517
25,87,6.41766
25,88,9.80314
25,89,9.07595
25,90,9.80314
25,91,6.41766
25,93,9.07595
25,94,9.80314
25,95,9.80314
25,96,6.41766
25,97,5.24
25,98,3.70524
25,99,3.70524
25,100,6.41766
25,101,7.41048
25,102,6.41766
25,103,3.70524
25,104,9.80314
25,105,7.41048
25,106,6.41766
25,107,8.28517
26,0,6.41766
26,1,8.28517
26,2,5.24
26,3,8.28517
26,4,6.41766
26,5,9.80314
26,6,7.41048
26,7,8.28517
26,8,9.80314
26,9,9.80314
26,10,7.41048
26,12,6.41766
26,13,3.70524
26,14,5.24
26,15,3.70524
26,16,6.41766
26,17,6.41766
26,18,7.41048
26,19,3.70524
26,20,9.80314
26,21,6.41766
26,22,7.41048
26,23,8.28517
26,24,3.70524
26,25,3.70524
26,27,3.70524
26,28,3.70524
26,29,6.41766
26,30,5.24
26,31,3.70524
26,32,8.28517
26,33,6.41766
26,34,5.24
26,35,8.28517
26,36,6.41766
26,37,8.28517
26,38,7.41048
26,39,9.80314
26,40,6.41766
26,41,9.80314
26,42,9.07595
26,43,9.80314
26,44,9.80314
26,45,9.80314
26,46,9.07595
26,48,6.41766
26,49,3.70524
26,50,7.41048
26,51,6.41766
26,52,6.41766
26,53,6.41766
26,54,9.07595
26,55,6.41766
26,56,9.80314
26,57,6.41766
26,58,9.07595
26,59,9.80314
26,60,3.70524
26,61,3.70524
26,62,5.24
26,63,6.41766
26,64,3.70524
26,65,6.41766
26,66,7.41048
26,67,6.41766
26,68,8.28517
26,69,6.41766
26,70,7.41048
26,71,9.80314
26,72,9.80314
26,74,7.41048
26,75,9.80314
26,76,9.80314
26,78,9.07595
26,79,9.80314
26,82,9.07595
26,84,9.80314
26,85,8.28517
26,86,7.41048
26,87,6.41766
26,88,9.80314
26,89,9.80314
26,90,9.07595
26,91,6.41766
26,93,9.80314
26,94,9.07595
26,95,9.80314
26,96,8.28517
26,97,8.28517
26,98,5.24
26,99,6.41766
26,100,8.28517
26,101,9.80314
26,102,7.41048
26,103,6.41766
26,105,9.80314
26,106,7.41048
26,107,9.80314
27,0,3.70524
27,1,6.41766
27,2,3.70524
27,3,5.24
27,4,6.41766
27,5,9.80314
27,6,8.28517
27,7,7.41048
27,8,6.41766
27,9,6.41766
27,10,3.70524
27,11,7.41048
27,12,8.28517
27,13,6.41766
27,14,8.28517
27,15,5.24
27,16,9.80314
27,17,9.80314
27,19,7.41048
27,20,9.80314
27,21,6.41766
27,22,8.28517
27,23,7.41048
27,24,3.70524
27,25,3.70524
27,26,3.70524
27,28,6.41766
27,29,8.28517
27,30,8.28517
27,31,5.24
27,32,6.41766
27,33,3.70524
27,34,3.70524
27,35,5.24
27,36,3.70524
27,37,6.41766
27,38,6.41766
27,39,7.41048
27,40,6.41766
27,41,9.80314
27,42,9.80314
27,43,9.07595
27,44,6.41766
27,45,6.41766
27,46,6.41766
27,47,9.07595
27,48,8.28517
27,49,6.41766
27,50,9.80314
27,51,7.41048
27,52,9.80314
27,53,9.80314
27,55,9.07595
27,56,9.80314
27,57,6.41766
27,58,9.80314
27,59,9.07595
27,60,3.70524
27,61,3.70524
27,62,6.41766
27,63,5.24
27,64,6.41766
27,65,8.28517
27,66,9.80314
27,67,7.41048
27,68,6.41766
27,69,3.70524
27,70,6.41766
27,71,7.41048
27,72,8.28517
27,73,9.80314
27,74,6.41766
27,75,7.41048
27,76,9.80314
27,78,9.80314
27,79,9.07595
27,80,9.80314
27,81,9.80314
27,82,6.41766
27,83,9.07595
27,85,9.80314
27,86,9.80314
27,87,7.41048
27,91,9.07595
27,93,9.80314
27,94,9.80314
27,95,9.07595
27,96,8.28517
27,97,8.28517
27,98,6.41766
27,99,5.24
27,100,9.80314
27,102,9.80314
27,103,7.41048
27,104,9.80314
27,105,8.28517
27,106,6.41766
27,107,7.41048
28,0,7.41048
28,1,8.28517
28,2,6.41766
28,3,9.80314
28,4,5.24
28,5,8.28517
28,6,6.41766
28,7,8.28517
28,8,7.41048
28,10,9.80314
28,11,9.80314
28,12,7.41048
28,13,3.70524
28,14,6.41766
28,15,6.41766
28,16,5.24
28,17,3.70524
28,18,6.41766
28,19,3.70524
28,20,7.41048
28,21,8.28517
28,22,9.80314
28,23,6.41766
28,24,5.24
28,25,3.70524
28,26,3.70524
28,27,6.41766
28,29,3.70524
28,30,3.70524
28,31,3.70524
28,32,5.24
28,33,8.28517
28,34,8.28517
28,35,6.41766
28,36,9.07595
28,37,9.80314
28,38,9.80314
28,40,7.41048
28,41,9.80314
28,42,9.80314
28,44,9.07595
28,48,9.07595
28,49,6.41766
28,50,9.80314
28,51,9.80314
28,52,7.41048
28,53,6.41766
28,54,9.80314
28,55,8.28517
28,56,9.07595
28,57,9.80314
28,59,9.80314
28,60,7.41048
28,61,6.41766
28,62,8.28517
28,63,9.80314
28,64,5.24
28,65,6.41766
28,66,8.28517
28,67,8.28517
28,68,7.41048
28,69,9.80314
28,71,9.80314
28,72,9.07595
28,73,9.80314
28,74,6.41766
28,75,9.80314
28,76,7.41048
28,77,9.80314
28,78,6.41766
28,79,8.28517
28,80,9.07595
28,82,9.80314
28,83,9.80314
28,84,9.07595
28,85,6.41766
28,86,6.41766
28,87,6.41766
28,88,7.41048
28,89,6.41766
28,90,6.41766
28,91,3.70524
28,92,9.07595
28,93,9.80314
28,94,9.80314
28,95,6.41766
28,96,7.41048
28,97,6.41766
28,98,3.70524
28,99,6.41766
28,100,5.24
28,101,6.41766
28,102,3.70524
28,103,3.70524
28,104,7.41048
28,105,9.80314
28,106,8.28517
28,107,6.41766
29,0,8.28517
29,1,7.41048
29,2,6.41766
29,3,9.80314
29,4,3.70524
29,5,5.24
29,6,3.70524
29,7,6.41766
29,8,3.70524
29,9,7.41048
29,10,6.41766
29,11,6.41766
29,13,7.41048
29,14,9.80314
29,15,9.80314
29,16,8.28517
29,17,5.24
29,18,8.28517
29,19,6.41766
29,20,8.28517
29,21,7.41048
29,22,9.80314
29,23,6.41766
29,24,8.28517
29,25,5.24
29,26,6.41766
29,27,8.28517
29,28,3.70524
29,30,3.70524
29,31,3.70524
29,32,3.70524
29,33,5.24
29,34,6.41766
29,35,3.70524
29,36,9.80314
29,37,9.07595
29,38,9.80314
29,40,6.41766
29,41,7.41048
29,42,8.28517
29,43,9.80314
29,44,6.41766
29,45,9.07595
29,46,9.80314
29,47,9.80314
29,49,9.07595
29,52,9.80314
29,53,7.41048
29,55,9.80314
29,56,9.80314
29,57,9.07595
29,59,9.80314
29,60,9.80314
29,61,7.41048
29,62,9.80314
29,64,6.41766
29,65,5.24
29,66,8.28517
29,67,8.28517
29,68,6.41766
29,69,7.41048
29,70,9.80314
29,71,8.28517
29,72,9.80314
29,73,9.07595
29,74,6.41766
29,75,9.80314
29,76,6.41766
29,77,7.41048
29,78,3.70524
29,79,6.41766
29,80,6.41766
29,81,9.07595
29,82,6.41766
29,83,6.41766
29,85,9.07595
29,86,9.80314
29,87,9.80314
29,88,9.80314
29,89,7.41048
29,90,8.28517
29,91,6.41766
29,92,9.80314
29,93,9.07595
29,94,9.80314
29,95,6.41766
29,96,9.80314
29,97,7.41048
29,98,6.41766
29,99,8.28517
29,100,6.41766
29,101,5.24
29,102,3.70524
29,103,3.70524
29,104,6.41766
29,105,7.41048
29,106,6.41766
29,107,3.70524
30,0,9.80314
30,1,9.80314
30,2,7.41048
30,4,6.41766
30,5,8.28517
30,6,5.24
30,7,8.28517
30,8,6.41766
30,9,9.80314
30,10,7.41048
30,11,8.28517
30,12,9.80314
30,13,6.41766
30,14,7.41048
30,15,8.28517
30,16,6.41766
30,17,3.70524
30,18,5.24
30,19,3.70524
30,20,6.41766
30,21,6.41766
30,22,7.41048
30,23,3.70524
30,24,8.28517
30,25,6.41766
30,26,5.24
30,27,8.28517
30,28,3.70524
30,29,3.70524
30,31,3.70524
30,32,3.70524
30,33,6.41766
30,34,5.24
30,35,3.70524
30,36,9.80314
30,37,9.80314
30,38,9.07595
30,40,6.41766
30,41,8.28517
30,42,7.41048
30,43,9.80314
30,44,6.41766
30,45,9.80314
30,46,9.07595
30,47,9.80314
30,48,9.80314
30,49,6.41766
30,50,9.07595
30,51,9.80314
30,52,6.41766
30,53,3.70524
30,54,7.41048
30,55,6.41766
30,56,6.41766
30,57,6.41766
30,58,9.07595
30,59,6.41766
30,60,8.28517
30,61,6.41766
30,62,7.41048
30,63,9.80314
30,64,3.70524
30,65,3.70524
30,66,5.24
30,67,6.41766
30,68,3.70524
30,69,6.41766
30,70,7.41048
30,71,6.41766
30,74,9.07595
30,76,9.80314
30,78,7.41048
30,79,9.80314
30,80,9.80314
30,82,9.07595
30,83,9.80314
30,85,9.80314
30,86,9.07595
30,87,9.80314
30,88,9.80314
30,89,8.28517
30,90,7.41048
30,91,6.41766
30,92,9.80314
30,93,9.80314
30,94,9.07595
30,95,6.41766
30,97,9.80314
30,98,7.41048
30,99,9.80314
30,100,8.28517
30,101,8.28517
30,102,5.24
30,103,6.41766
30,104,8.28517
30,105,9.80314
30,106,7.41048
30,107,6.41766
31,0,6.41766
31,1,6.41766
31,2,3.70524
31,3,7.41048
31,4,3.70524
31,5,6.41766
31,6,3.70524
31,7,5.24
31,8,6.41766
31,9,9.80314
31,10,8.28517
31,11,7.41048
31,12,9.80314
31,13,6.41766
31,14,8.28517
31,15,7.41048
31,16,8.28517
31,17,6.41766
31,18,8.28517
31,19,5.24
31,20,9.80314
31,21,9.80314
31,23,7.41048
31,24,6.41766
31,25,3.70524
31,26,3.70524
31,27,5.24
31,28,3.70524
31,29,3.70524
31,30,3.70524
31,32,6.41766
31,33,8.28517
31,34,8.28517
31,35,5.24
31,36,6.41766
31,37,6.41766
31,38,6.41766
31,39,9.07595
31,40,3.70524
31,41,6.41766
31,42,6.41766
31,43,7.41048
31,44,6.41766
31,45,9.80314
31,46,9.80314
31,47,9.07595
31,48,9.80314
31,49,6.41766
31,50,9.80314
31,51,9.07595
31,52,8.28517
31,53,6.41766
31,54,9.80314
31,55,7.41048
31,56,9.80314
31,57,9.80314
31,59,9.07595
31,60,6.41766
31,61,3.70524
31,62,6.41766
31,63,7.41048
31,64,3.70524
31,65,3.70524
31,66,6.41766
31,67,5.24
31,68,6.41766
31,69,8.28517
31,70,9.80314
31,71,7.41048
31,72,9.80314
31,73,9.80314
31,74,6.41766
31,75,9.07595
31,76,8.28517
31,77,9.80314
31,78,6.41766
31,79,7.41048
31,80,9.80314
31,82,9.80314
31,83,9.07595
31,85,9.80314
31,86,9.80314
31,87,9.07595
31,89,9.80314
31,90,9.80314
